the	1
family	1
relation	1
to	1
a	1
mere	1
money	1
relation	1
the	1
bourgeoisie	1
has	1
disclosed	1
how	1
it	1
came	1
to	1
pass	1
that	1
the	1
brutal	1
display	1
of	1
vigour	1
in	1
the	1
middle	1
ages	1
which	1
reactionists	1
so	1
much	1
admire	1
found	1
its	1
fitting	1
complement	1
in	1
the	1
most	1
slothful	1
indolence	1
it	1
has	1
been	1
the	1
first	1
to	1
show	1
what	1
man	1
s	1
activity	1
can	1
bring	1
about	1
it	1
has	1
accomplished	1
wonders	1
far	1
surpassing	1
egyptian	1
pyramids	1
roman	1
aqueducts	1
and	1
gothic	1
cathedrals	1
it	1
has	1
conducted	1
expeditions	1
that	1
put	1
in	1
the	1
shade	1
all	1
former	1
exoduses	1
of	1
nations	1
and	1
crusades	1
the	1
bourgeoisie	1
cannot	1
exist	1
without	1
constantly	1
revolutionising	1
the	1
instruments	1
of	1
production	1
and	1
thereby	1
the	1
relations	1
of	1
production	1
and	1
with	1
them	1
the	1
whole	1
relations	1
of	1
society	1
conservation	1
of	1
the	1
old	1
modes	1
of	1
production	1
in	1
unaltered	1
form	1
was	1
on	1
the	1
contrary	1
the	1
first	1
condition	1
of	1
existence	1
for	1
all	1
earlier	1
industrial	1
classes	1
constant	1
revolutionising	1
of	1
production	1
uninterrupted	1
disturbance	1
of	1
all	1
social	1
conditions	1
everlasting	1
uncertainty	1
and	1
agitation	1
distinguish	1
the	1
bourgeois	1
epoch	1
from	1
all	1
earlier	1
ones	1
all	1
fixed	1
fast	1
frozen	1
relations	1
with	1
their	1
train	1
of	1
ancient	1
and	1
venerable	1
prejudices	1
and	1
opinions	1
are	1
swept	1
away	1
all	1
new	1
formed	1
ones	1
become	1
antiquated	1
before	1
they	1
can	1
ossify	1
all	1
that	1
is	1
solid	1
melts	1
into	1
air	1
all	1
that	1
is	1
holy	1
is	1
profaned	1
and	1
man	1
is	1
at	1
last	1
compelled	1
to	1
face	1
with	1
sober	1
senses	1
his	1
real	1
conditions	1
of	1
life	1
and	1
his	1
relations	1
with	1
his	1
kind	1
the	1
need	1
of	1
a	1
constantly	1
expanding	1
market	1
for	1
its	1
products	1
chases	1
the	1
bourgeoisie	1
over	1
the	1
whole	1
surface	1
of	1
the	1
globe	1
it	1
must	1
nestle	1
everywhere	1
settle	1
everywhere	1
establish	1
connexions	1
everywhere	1
the	1
bourgeoisie	1
has	1
through	1
its	1
exploitation	1
of	1
the	1
world	1
market	1
given	1
a	1
cosmopolitan	1
character	1
to	1
production	1
and	1
consumption	1
in	1
every	1
country	1
to	1
the	1
great	1
chagrin	1
of	1
reactionists	1
it	1
has	1
drawn	1
from	1
under	1
the	1
feet	1
of	1
industry	1
the	1
national	1
ground	1
on	1
which	1
it	1
stood	1
all	1
old	1
established	1
national	1
industries	1
have	1
been	1
destroyed	1
or	1
are	1
daily	1
being	1
destroyed	1
they	1
are	1
dislodged	1
by	1
new	1
industries	1
whose	1
introduction	1
becomes	1
a	1
life	1
and	1
death	1
question	1
for	1
all	1
civilised	1
nations	1
by	1
industries	1
that	1
no	1
longer	1
work	1
up	1
indigenous	1
raw	1
material	1
but	1
raw	1
material	1
drawn	1
from	1
the	1
remotest	1
zones	1
industries	1
whose	1
products	1
are	1
consumed	1
not	1
only	1
at	1
home	1
but	1
in	1
every	1
quarter	1
of	1
the	1
globe	1
in	1
place	1
of	1
the	1
old	1
wants	1
satisfied	1
by	1
the	1
productions	1
of	1
the	1
country	1
we	1
find	1
new	1
wants	1
requiring	1
for	1
their	1
satisfaction	1
the	1
products	1
of	1
distant	1
lands	1
and	1
climes	1
in	1
place	1
of	1
the	1
old	1
local	1
and	1
national	1
seclusion	1
and	1
self	1
sufficiency	1
we	1
have	1
intercourse	1
in	1
every	1
direction	1
universal	1
inter	1
dependence	1
of	1
nations	1
and	1
as	1
in	1
material	1
so	1
also	1
in	1
intellectual	1
production	1
the	1
intellectual	1
creations	1
of	1
individual	1
nations	1
become	1
common	1
property	1
national	1
one	1
sidedness	1
and	1
narrow	1
mindedness	1
become	1
more	1
and	1
more	1
impossible	1
and	1
from	1
the	1
numerous	1
national	1
and	1
local	1
literatures	1
there	1
arises	1
a	1
world	1
literature	1
the	1
bourgeoisie	1
by	1
the	1
rapid	1
improvement	1
of	1
all	1
instruments	1
of	1
production	1
by	1
the	1
immensely	1
facilitated	1
means	1
of	1
communication	1
draws	1
all	1
even	1
the	1
most	1
barbarian	1
nations	1
into	1
civilisation	1
the	1
cheap	1
prices	1
of	1
its	1
commodities	1
are	1
the	1
heavy	1
artillery	1
with	1
which	1
it	1
batters	1
down	1
all	1
chinese	1
walls	1
with	1
which	1
it	1
forces	1
the	1
barbarians	1
intensely	1
obstinate	1
hatred	1
of	1
foreigners	1
to	1
capitulate	1
it	1
compels	1
all	1
nations	1
on	1
pain	1
of	1
extinction	1
to	1
adopt	1
the	1
bourgeois	1
mode	1
of	1
production	1
it	1
compels	1
them	1
to	1
introduce	1
what	1
it	1
calls	1
civilisation	1
into	1
their	1
midst	1
i	1
e	1
to	1
become	1
bourgeois	1
themselves	1
in	1
one	1
word	1
it	1
creates	1
a	1
world	1
after	1
its	1
own	1
image	1
the	1
bourgeoisie	1
has	1
subjected	1
the	1
country	1
to	1
the	1
rule	1
of	1
the	1
towns	1
it	1
has	1
created	1
enormous	1
cities	1
has	1
greatly	1
increased	1
the	1
urban	1
population	1
as	1
compared	1
with	1
the	1
rural	1
and	1
has	1
thus	1
rescued	1
a	1
considerable	1
part	1
of	1
the	1
population	1
from	1
the	1
idiocy	1
of	1
rural	1
life	1
just	1
as	1
it	1
has	1
made	1
the	1
country	1
dependent	1
on	1
the	1
towns	1
so	1
it	1
has	1
made	1
barbarian	1
and	1
semi	1
barbarian	1
countries	1
dependent	1
on	1
the	1
civilised	1
ones	1
nations	1
of	1
peasants	1
on	1
nations	1
of	1
bourgeois	1
the	1
east	1
on	1
the	1
west	1
the	1
bourgeoisie	1
keeps	1
more	1
and	1
more	1
doing	1
away	1
with	1
the	1
scattered	1
state	1
of	1
the	1
population	1
of	1
the	1
means	1
of	1
production	1
and	1
of	1
property	1
it	1
has	1
agglomerated	1
production	1
and	1
has	1
concentrated	1
property	1
in	1
a	1
few	1
hands	1
the	1
necessary	1
consequence	1
of	1
this	1
was	1
political	1
centralisation	1
independent	1
or	1
but	1
loosely	1
connected	1
provinces	1
with	1
separate	1
interests	1
laws	1
governments	1
and	1
systems	1
of	1
taxation	1
became	1
lumped	1
together	1
into	1
one	1
nation	1
with	1
one	1
government	1
one	1
code	1
of	1
laws	1
one	1
national	1
class	1
interest	1
one	1
frontier	1
and	1
one	1
customs	1
tariff	1
the	1
bourgeoisie	1
during	1
its	1
rule	1
of	1
scarce	1
one	1
hundred	1
years	1
has	1
created	1
more	1
massive	1
and	1
more	1
colossal	1
productive	1
forces	1
than	1
have	1
all	1
preceding	1
generations	1
together	1
subjection	1
of	1
nature	1
s	1
forces	1
to	1
man	1
machinery	1
application	1
of	1
chemistry	1
to	1
industry	1
and	1
agriculture	1
steam	1
navigation	1
railways	1
electric	1
telegraphs	1
clearing	1
of	1
whole	1
continents	1
for	1
cultivation	1
canalisation	1
of	1
rivers	1
whole	1
populations	1
conjured	1
out	1
of	1
the	1
ground	1
what	1
earlier	1
century	1
had	1
even	1
a	1
presentiment	1
that	1
such	1
productive	1
forces	1
slumbered	1
in	1
the	1
lap	1
of	1
social	1
labour	1
we	1
see	1
then	1
the	1
means	1
of	1
production	1
and	1
of	1
exchange	1
on	1
whose	1
foundation	1
the	1
bourgeoisie	1
built	1
itself	1
up	1
were	1
generated	1
in	1
feudal	1
society	1
at	1
a	1
certain	1
stage	1
in	1
the	1
development	1
of	1
these	1
means	1
of	1
production	1
and	1
of	1
exchange	1
the	1
conditions	1
under	1
which	1
feudal	1
society	1
produced	1
and	1
exchanged	1
the	1
feudal	1
organisation	1
of	1
agriculture	1
and	1
manufacturing	1
industry	1
in	1
one	1
word	1
the	1
feudal	1
relations	1
of	1
property	1
became	1
no	1
longer	1
compatible	1
with	1
the	1
already	1
developed	1
productive	1
forces	1
they	1
became	1
so	1
many	1
fetters	1
they	1
had	1
to	1
be	1
burst	1
asunder	1
they	1
were	1
burst	1
asunder	1
into	1
their	1
place	1
stepped	1
free	1
competition	1
accompanied	1
by	1
a	1
social	1
and	1
political	1
constitution	1
adapted	1
to	1
it	1
and	1
by	1
the	1
economical	1
and	1
political	1
sway	1
of	1
the	1
bourgeois	1
class	1
a	1
similar	1
movement	1
is	1
going	1
on	1
before	1
our	1
own	1
eyes	1
modern	1
bourgeois	1
society	1
with	1
its	1
relations	1
of	1
production	1
of	1
exchange	1
and	1
of	1
property	1
a	1
society	1
that	1
has	1
conjured	1
up	1
such	1
gigantic	1
means	1
of	1
production	1
and	1
of	1
exchange	1
is	1
like	1
the	1
sorcerer	1
who	1
is	1
no	1
longer	1
able	1
to	1
control	1
the	1
powers	1
of	1
the	1
nether	1
world	1
whom	1
he	1
has	1
called	1
up	1
by	1
his	1
spells	1
for	1
many	1
a	1
decade	1
past	1
the	1
history	1
of	1
industry	1
and	1
commerce	1
is	1
but	1
the	1
history	1
of	1
the	1
revolt	1
of	1
modern	1
productive	1
forces	1
against	1
modern	1
conditions	1
of	1
production	1
against	1
the	1
property	1
relations	1
that	1
are	1
the	1
conditions	1
for	1
the	1
existence	1
of	1
the	1
bourgeoisie	1
and	1
of	1
its	1
rule	1
it	1
is	1
enough	1
to	1
mention	1
the	1
commercial	1
crises	1
that	1
by	1
their	1
periodical	1
return	1
put	1
on	1
its	1
trial	1
each	1
time	1
more	1
threateningly	1
the	1
existence	1
of	1
the	1
entire	1
bourgeois	1
society	1
in	1
these	1
crises	1
a	1
great	1
part	1
not	1
only	1
of	1
the	1
existing	1
products	1
but	1
also	1
of	1
the	1
previously	1
created	1
productive	1
forces	1
are	1
periodically	1
destroyed	1
in	1
these	1
crises	1
there	1
breaks	1
out	1
an	1
epidemic	1
that	1
in	1
all	1
earlier	1
epochs	1
would	1
have	1
seemed	1
an	1
absurdity	1
the	1
epidemic	1
of	1
over	1
production	1
society	1
suddenly	1
finds	1
itself	1
put	1
back	1
into	1
a	1
state	1
of	1
momentary	1
barbarism	1
it	1
appears	1
as	1
if	1
a	1
famine	1
a	1
universal	1
war	1
of	1
devastation	1
had	1
cut	1
off	1
the	1
supply	1
of	1
every	1
means	1
of	1
subsistence	1
industry	1
and	1
commerce	1
seem	1
to	1
be	1
destroyed	1
and	1
why	1
because	1
there	1
is	1
too	1
much	1
civilisation	1
too	1
much	1
means	1
of	1
subsistence	1
too	1
much	1
industry	1
too	1
much	1
commerce	1
the	1
productive	1
forces	1
at	1
the	1
disposal	1
of	1
society	1
no	1
longer	1
tend	1
to	1
further	1
the	1
development	1
of	1
the	1
conditions	1
of	1
bourgeois	1
property	1
on	1
the	1
contrary	1
they	1
have	1
become	1
too	1
powerful	1
for	1
these	1
conditions	1
by	1
which	1
they	1
are	1
fettered	1
and	1
so	1
soon	1
as	1
they	1
overcome	1
these	1
fetters	1
they	1
bring	1
disorder	1
into	1
the	1
whole	1
of	1
bourgeois	1
society	1
endanger	1
the	1
existence	1
of	1
bourgeois	1
property	1
the	1
conditions	1
of	1
bourgeois	1
society	1
are	1
too	1
narrow	1
to	1
comprise	1
the	1
wealth	1
created	1
by	1
them	1
and	1
how	1
does	1
the	1
bourgeoisie	1
get	1
over	1
these	1
crises	1
on	1
the	1
one	1
hand	1
inforced	1
destruction	1
of	1
a	1
mass	1
of	1
productive	1
forces	1
on	1
the	1
other	1
by	1
the	1
conquest	1
of	1
new	1
markets	1
and	1
by	1
the	1
more	1
thorough	1
exploitation	1
of	1
the	1
old	1
ones	1
that	1
is	1
to	1
say	1
by	1
paving	1
the	1
way	1
for	1
more	1
extensive	1
and	1
more	1
destructive	1
crises	1
and	1
by	1
diminishing	1
the	1
means	1
whereby	1
crises	1
are	1
prevented	1
the	1
weapons	1
with	1
which	1
the	1
bourgeoisie	1
felled	1
feudalism	1
to	1
the	1
ground	1
are	1
now	1
turned	1
against	1
the	1
bourgeoisie	1
itself	1
but	1
not	1
only	1
has	1
the	1
bourgeoisie	1
forged	1
the	1
weapons	1
that	1
bring	1
death	1
to	1
itself	1
it	1
has	1
also	1
called	1
into	1
existence	1
the	1
men	1
who	1
are	1
to	1
wield	1
those	1
weapons	1
the	1
modern	1
working	1
class	1
the	1
proletarians	1
in	1
proportion	1
as	1
the	1
bourgeoisie	1
i	1
e	1
capital	1
is	1
developed	1
in	1
the	1
same	1
proportion	1
is	1
the	1
proletariat	1
the	1
modern	1
working	1
class	1
developed	1
a	1
class	1
of	1
labourers	1
who	1
live	1
only	1
so	1
long	1
as	1
they	1
find	1
work	1
and	1
who	1
find	1
work	1
only	1
so	1
long	1
as	1
their	1
labour	1
increases	1
capital	1
these	1
labourers	1
who	1
must	1
sell	1
themselves	1
piece	1
meal	1
are	1
a	1
commodity	1
like	1
every	1
other	1
article	1
of	1
commerce	1
and	1
are	1
consequently	1
exposed	1
to	1
all	1
the	1
vicissitudes	1
of	1
competition	1
to	1
all	1
the	1
fluctuations	1
of	1
the	1
market	1
owing	1
to	1
the	1
extensive	1
use	1
of	1
machinery	1
and	1
to	1
division	1
of	1
labour	1
the	1
work	1
of	1
the	1
proletarians	1
has	1
lost	1
all	1
individual	1
character	1
and	1
consequently	1
all	1
charm	1
for	1
the	1
workman	1
he	1
becomes	1
an	1
appendage	1
of	1
the	1
machine	1
and	1
it	1
is	1
only	1
the	1
most	1
simple	1
most	1
monotonous	1
and	1
most	1
easily	1
acquired	1
knack	1
that	1
is	1
required	1
of	1
him	1
hence	1
the	1
cost	1
of	1
production	1
of	1
a	1
workman	1
is	1
restricted	1
almost	1
entirely	1
to	1
the	1
means	1
of	1
subsistence	1
that	1
he	1
requires	1
for	1
his	1
maintenance	1
and	1
for	1
the	1
propagation	1
of	1
his	1
race	1
but	1
the	1
price	1
of	1
a	1
commodity	1
and	1
therefore	1
also	1
of	1
labour	1
is	1
equal	1
to	1
its	1
cost	1
of	1
production	1
in	1
proportion	1
therefore	1
as	1
the	1
repulsiveness	1
of	1
the	1
work	1
increases	1
the	1
wage	1
decreases	1
nay	1
more	1
in	1
proportion	1
as	1
the	1
use	1
of	1
machinery	1
and	1
division	1
of	1
labour	1
increases	1
in	1
the	1
same	1
proportion	1
the	1
burden	1
of	1
toil	1
also	1
increases	1
whether	1
by	1
prolongation	1
of	1
the	1
working	1
hours	1
by	1
increase	1
of	1
the	1
work	1
exacted	1
in	1
a	1
given	1
time	1
or	1
by	1
increased	1
speed	1
of	1
the	1
machinery	1
etc	1
modern	1
industry	1
has	1
converted	1
the	1
little	1
workshop	1
of	1
the	1
patriarchal	1
master	1
into	1
the	1
great	1
factory	1
of	1
the	1
industrial	1
capitalist	1
masses	1
of	1
labourers	1
crowded	1
into	1
the	1
factory	1
are	1
organised	1
like	1
soldiers	1
as	1
privates	1
of	1
the	1
industrial	1
army	1
they	1
are	1
placed	1
under	1
the	1
command	1
of	1
a	1
perfect	1
hierarchy	1
of	1
officers	1
and	1
sergeants	1
not	1
only	1
are	1
they	1
slaves	1
of	1
the	1
bourgeois	1
class	1
and	1
of	1
the	1
bourgeois	1
state	1
they	1
are	1
daily	1
and	1
hourly	1
enslaved	1
by	1
the	1
machine	1
by	1
the	1
over	1
looker	1
and	1
above	1
all	1
by	1
the	1
individual	1
bourgeois	1
manufacturer	1
himself	1
the	1
more	1
openly	1
this	1
despotism	1
proclaims	1
gain	1
to	1
be	1
its	1
end	1
and	1
aim	1
the	1
more	1
petty	1
the	1
more	1
hateful	1
and	1
the	1
more	1
embittering	1
it	1
is	1
the	1
less	1
the	1
skill	1
and	1
exertion	1
of	1
strength	1
implied	1
in	1
manual	1
labour	1
in	1
other	1
words	1
the	1
more	1
modern	1
industry	1
becomes	1
developed	1
the	1
more	1
is	1
the	1
labour	1
of	1
men	1
superseded	1
by	1
that	1
of	1
women	1
differences	1
of	1
age	1
and	1
sex	1
have	1
no	1
longer	1
any	1
distinctive	1
social	1
validity	1
for	1
the	1
working	1
class	1
all	1
are	1
instruments	1
of	1
labour	1
more	1
or	1
less	1
expensive	1
to	1
use	1
according	1
to	1
their	1
age	1
and	1
sex	1
no	1
sooner	1
is	1
the	1
exploitation	1
of	1
the	1
labourer	1
by	1
the	1
manufacturer	1
so	1
far	1
at	1
an	1
end	1
that	1
he	1
receives	1
his	1
wages	1
in	1
cash	1
than	1
he	1
is	1
set	1
upon	1
by	1
the	1
other	1
portions	1
of	1
the	1
bourgeoisie	1
the	1
landlord	1
the	1
shopkeeper	1
the	1
pawnbroker	1
etc	1
the	1
lower	1
strata	1
of	1
the	1
middle	1
class	1
the	1
small	1
tradespeople	1
shopkeepers	1
retired	1
tradesmen	1
generally	1
the	1
handicraftsmen	1
and	1
peasants	1
all	1
these	1
sink	1
gradually	1
into	1
the	1
proletariat	1
partly	1
because	1
their	1
diminutive	1
capital	1
does	1
not	1
suffice	1
for	1
the	1
scale	1
on	1
which	1
modern	1
